,nitidez_borde,nitidez_interior,archivo
2060,4.465541,2.8799562,salmones/labels/train/Oct4_34_png.rf.0515439fa36aa0ae51c4af1b90d76830.txt
2061,4.171142,4.418371,salmones/labels/train/Oct4_34_png.rf.0515439fa36aa0ae51c4af1b90d76830.txt
2062,4.841434,4.4210224,salmones/labels/train/Oct4_34_png.rf.0515439fa36aa0ae51c4af1b90d76830.txt
2063,5.878201,3.175755,salmones/labels/train/Oct4_34_png.rf.0515439fa36aa0ae51c4af1b90d76830.txt
2064,5.422468,2.736123,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2065,4.524254,4.2821374,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2066,3.6524875,3.5131443,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2067,2.4896836,2.1895795,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2068,3.290704,3.2371538,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2069,4.0609756,3.5694642,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2070,2.457854,3.4151485,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2071,3.061467,2.7335079,salmones/labels/train/1875_png_jpg.rf.119c63effe3e514087cc6f2208d58d73.txt
2072,3.5028973,2.814749,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2073,3.867069,2.6117437,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2074,4.9821973,3.1106136,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2075,3.863358,2.5417743,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2076,5.4192014,2.8396192,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2077,2.788114,3.0610688,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2078,4.0614514,2.72971,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2079,3.6575449,2.6869137,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2080,4.550535,3.3886828,salmones/labels/train/1915_png_jpg.rf.9ff3c00c457a3512236995730a18f3f8.txt
2081,4.2878685,2.8511713,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2082,5.4040112,4.3780217,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2083,9.285928,3.2068632,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2084,4.6777563,2.9041963,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2085,11.245234,3.5509524,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2086,7.6558347,3.0769475,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2087,5.2902637,3.7270696,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2088,5.3743224,4.3640943,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2089,6.133012,3.867083,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2090,6.0882854,3.5653732,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2091,6.519173,3.4802158,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2092,5.6781406,3.4321864,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2093,3.6799934,2.7204463,salmones/labels/train/labeled-4_png.rf.d8e7d1af23ef4e470c6f4c0f592aa65e.txt
2094,3.438757,3.1604855,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2095,3.92048,4.645435,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2096,5.1083665,2.656178,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2097,3.39416,3.0230312,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2098,4.342472,3.688738,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2099,5.054182,3.0000355,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2100,3.3393636,2.8823457,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2101,5.398605,3.1208527,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2102,5.423816,3.7800133,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2103,3.628308,3.508652,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2104,4.07757,2.870984,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2105,3.0010984,2.2017782,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2106,3.327597,2.664857,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2107,4.90218,4.060093,salmones/labels/train/1313_png_jpg.rf.e0e6ff030f059aeb2a98614457532c7a.txt
2108,12.718273,4.818743,salmones/labels/train/Oct15_110_png.rf.d8257b7d7cd01f2952aaa2ff78ac9075.txt
2109,4.0799236,2.2370353,salmones/labels/train/Oct15_110_png.rf.d8257b7d7cd01f2952aaa2ff78ac9075.txt
2110,13.607502,9.590315,salmones/labels/train/Sep25_273_png.rf.a4d341ab3c5a375c46a7822030d9a08f.txt
2111,2.031661,2.6656902,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2112,3.4552355,2.7319388,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2113,3.0267568,2.4995918,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2114,5.2804074,3.9037771,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2115,3.4172592,3.149638,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2116,2.7092292,3.1904907,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2117,3.032919,2.7874124,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2118,3.9056008,3.2958705,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2119,3.7790494,2.9706185,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2120,4.3059125,4.4390574,salmones/labels/train/1504_png_jpg.rf.6961fa87d23fffdc856a45852d96689f.txt
2121,4.0433064,3.1305068,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2122,3.7174792,2.539756,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2123,3.000886,2.4667473,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2124,2.2904181,2.9809115,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2125,2.3235025,2.2476976,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2126,3.5863354,2.7155342,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2127,3.5353453,3.1707914,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2128,2.630006,2.7614636,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2129,3.7886643,2.8536148,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2130,3.5128582,2.5050988,salmones/labels/train/1683_png_jpg.rf.d3b7f3ebaeccc0b023b34fed18f1a2db.txt
2131,3.1620297,2.2215583,salmones/labels/train/Oct4_38_png.rf.bf367e46760d9a1bfb37d07f515def01.txt
2132,3.647933,3.8798788,salmones/labels/train/Oct4_38_png.rf.bf367e46760d9a1bfb37d07f515def01.txt
2133,3.5427701,2.2235048,salmones/labels/train/Oct4_38_png.rf.bf367e46760d9a1bfb37d07f515def01.txt
2134,3.0958803,4.13358,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2135,3.3712614,4.0790834,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2136,3.5807898,4.3416657,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2137,1.5290416,2.8064902,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2138,8.8253765,5.690785,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2139,12.257993,10.404462,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2140,5.615586,5.8237834,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2141,3.519685,3.643674,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2142,7.2486577,8.191593,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2143,5.8738937,7.27967,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2144,15.801592,7.6249447,salmones/labels/train/0_png_jpg.rf.74da2868275ac0d6ff68824c86b54ee0.txt
2145,15.477484,7.50531,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2146,21.969002,10.227883,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2147,9.029332,5.4777694,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2148,11.902361,5.4026437,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2149,16.56387,5.664376,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2150,18.378252,5.5432124,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2151,12.224879,5.020822,salmones/labels/train/Oct15_47_png.rf.a74513eb266a38496534400aeff9a615.txt
2152,7.4626346,10.290237,salmones/labels/train/Oct4_45_png.rf.935775b7fcd4c81368ac0aa5141ca7e4.txt
2153,6.388216,3.7193246,salmones/labels/train/Oct2_60_png.rf.7e9503e7c40149a380ebfdee02ef186a.txt
2154,7.003182,4.946311,salmones/labels/train/Oct2_60_png.rf.7e9503e7c40149a380ebfdee02ef186a.txt
2155,5.4069223,4.4778705,salmones/labels/train/Oct2_60_png.rf.7e9503e7c40149a380ebfdee02ef186a.txt
2156,16.20445,7.3273587,salmones/labels/train/Oct2_60_png.rf.7e9503e7c40149a380ebfdee02ef186a.txt
2157,15.036186,6.668754,salmones/labels/train/Oct2_60_png.rf.7e9503e7c40149a380ebfdee02ef186a.txt
2158,18.631086,6.1583934,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2159,9.07834,5.3064165,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2160,9.03167,6.310289,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2161,7.230349,3.0144908,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2162,11.022185,4.4424844,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2163,12.689775,7.7456975,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2164,5.8395867,3.6617913,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2165,15.222367,12.856612,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2166,15.832436,6.6295075,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2167,10.868973,5.2688355,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2168,16.812864,6.1317806,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2169,7.1753297,3.3235004,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2170,13.908285,6.2976537,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2171,16.01768,10.356618,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2172,22.049557,8.614009,salmones/labels/train/Oct4_35_png.rf.1a5de37f0c24226a811b0b2131e01779.txt
2173,1.5829136,1.7433465,salmones/labels/train/Oct20_43_png.rf.8d6bfed9898c8c48c215ff713d2169de.txt
2174,3.6589298,2.6005652,salmones/labels/train/Oct20_43_png.rf.8d6bfed9898c8c48c215ff713d2169de.txt
2175,3.0921443,2.6261928,salmones/labels/train/Oct20_43_png.rf.8d6bfed9898c8c48c215ff713d2169de.txt
2176,1.3118072,1.2643542,salmones/labels/train/Oct20_43_png.rf.8d6bfed9898c8c48c215ff713d2169de.txt
2177,1.6863059,1.5579274,salmones/labels/train/Oct20_43_png.rf.8d6bfed9898c8c48c215ff713d2169de.txt
2178,16.738333,11.928163,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2179,21.236788,16.3058,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2180,14.964148,13.516376,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2181,11.172051,17.833076,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2182,12.089092,20.934023,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2183,10.98611,6.4708385,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2184,14.2898855,14.811335,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2185,9.604337,9.562954,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2186,16.996172,20.580154,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2187,13.190165,14.786784,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2188,11.16825,19.950634,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2189,13.291786,21.21304,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2190,15.766403,22.52821,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2191,15.650082,12.647043,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2192,12.785018,28.732803,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2193,8.316601,11.921189,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2194,17.314999,34.254025,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2195,17.282978,31.465971,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2196,8.527473,10.487558,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2197,11.958564,10.406268,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2198,6.215407,5.1915436,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2199,11.127457,9.253358,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2200,9.585319,4.932282,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2201,19.635418,18.129045,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2202,7.1628695,7.3308506,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2203,18.708836,28.333696,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2204,15.815791,32.786674,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2205,10.081372,7.027002,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2206,14.969878,23.06058,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2207,16.138327,25.962187,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2208,6.748235,10.352917,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2209,19.338966,34.30265,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2210,18.630173,27.201372,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2211,17.165201,22.679482,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2212,15.001804,16.214167,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2213,15.839636,26.2851,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2214,10.4187,18.875345,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2215,18.226408,38.92341,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2216,6.5227423,10.830076,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2217,10.101177,19.17913,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2218,14.900936,28.075756,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2219,16.684254,14.838811,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2220,14.185399,10.7699995,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2221,16.208054,17.16781,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2222,22.817366,21.046673,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2223,18.012602,24.3426,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2224,23.372114,23.07406,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2225,20.942078,16.029016,salmones/labels/train/labeled-58_png.rf.d82d041053f6dc8df3746b6ad1b96c9c.txt
2226,5.353809,3.2702565,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2227,9.78109,9.076099,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2228,5.24057,8.819115,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2229,13.298731,10.5111885,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2230,8.08618,5.242438,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2231,9.478099,18.80002,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2232,11.114152,15.034084,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2233,3.8282757,2.457185,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2234,6.0340505,3.2432148,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2235,5.639414,3.2472134,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2236,7.2026467,3.746816,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2237,8.908461,4.5786743,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2238,9.240963,7.6179996,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2239,12.324991,10.169451,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2240,17.91298,16.738062,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2241,10.124682,7.108329,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2242,16.060015,10.9793415,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2243,18.745506,24.094994,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2244,18.520597,24.04021,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2245,14.117767,24.432455,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2246,10.997925,6.1982937,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2247,20.728683,25.609125,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2248,18.43208,35.507698,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2249,18.160414,37.094467,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2250,16.330961,25.102684,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2251,13.563435,20.129625,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2252,11.448889,11.834843,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2253,15.410202,10.8650255,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2254,12.416402,10.931639,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2255,17.535791,7.8622727,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2256,7.375188,9.17166,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2257,11.002267,22.686941,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2258,12.022353,12.154179,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2259,6.094689,4.0349293,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2260,7.5404496,3.8886979,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2261,9.8467,8.428546,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2262,8.579035,5.8154783,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2263,14.740873,17.819693,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2264,6.84783,5.0331097,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2265,19.898865,54.038147,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2266,24.17532,42.302795,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2267,9.5910425,13.5508,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2268,5.1046724,4.410938,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2269,14.46493,37.289803,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2270,9.025096,6.4459367,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2271,12.677427,11.22562,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2272,15.79368,27.67202,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2273,5.839599,9.052285,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2274,10.729942,16.602444,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2275,3.7274835,2.1571703,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2276,13.178914,30.728624,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2277,4.5777245,2.3587973,salmones/labels/train/labeled-72_png.rf.affcbcb8c764312d159796cbaaea07a4.txt
2278,4.418875,2.7453032,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2279,5.1558857,4.7325673,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2280,8.050684,8.981211,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2281,6.8701444,8.39567,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2282,3.6893766,3.3478591,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2283,3.026627,2.9847941,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2284,2.1843328,1.8675501,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2285,2.053921,2.0302336,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2286,14.084401,5.724308,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2287,10.328269,5.182211,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2288,7.1500516,4.282191,salmones/labels/train/Oct6_42_png.rf.949148fcc3e07a69a11b4f3c3cf3adcd.txt
2289,11.248877,7.307767,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
2290,6.022282,5.9325075,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
2291,8.288059,6.192211,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
2292,5.348112,6.3377156,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
2293,7.8302617,6.5181646,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
2294,7.669987,5.513305,salmones/labels/train/0_png.rf.e4814750689677cea8afdaec161d1359.txt
